id_station	id_point_de_mesure	id_operation_mesure	id_serie_de_mesure	date	temperature	Annee	Mois	Jour	Heure	Minute	Seconde
1589	1619	1225	1360	2008-10-30 23:54:40	5.642	2008	10	30	23	54	40
1589	1619	1225	1360	2008-10-31 00:54:40	5.719	2008	10	31	0	54	40
1589	1619	1225	1360	2008-10-31 01:54:40	5.745	2008	10	31	1	54	40
1589	1619	1225	1360	2008-10-31 02:54:40	5.77	2008	10	31	2	54	40
1589	1619	1225	1360	2008-10-31 03:54:40	5.821	2008	10	31	3	54	40
1589	1619	1225	1360	2008-10-31 04:54:40	5.924	2008	10	31	4	54	40
1589	1619	1225	1360	2008-10-31 05:54:40	6	2008	10	31	5	54	40
1589	1619	1225	1360	2008-10-31 06:54:40	6	2008	10	31	6	54	40
1589	1619	1225	1360	2008-10-31 07:54:40	5.924	2008	10	31	7	54	40
1589	1619	1225	1360	2008-10-31 08:54:40	5.847	2008	10	31	8	54	40
1589	1619	1225	1360	2008-10-31 09:54:40	5.924	2008	10	31	9	54	40
1589	1619	1225	1360	2008-10-31 10:54:40	6.255	2008	10	31	10	54	40
1589	1619	1225	1360	2008-10-31 11:54:40	6.636	2008	10	31	11	54	40
1589	1619	1225	1360	2008-10-31 12:54:40	7.167	2008	10	31	12	54	40
1589	1619	1225	1360	2008-10-31 13:54:40	7.569	2008	10	31	13	54	40
1589	1619	1225	1360	2008-10-31 14:54:40	7.92	2008	10	31	14	54	40
1589	1619	1225	1360	2008-10-31 15:54:40	8.12	2008	10	31	15	54	40
1589	1619	1225	1360	2008-10-31 16:54:40	8.22	2008	10	31	16	54	40
1589	1619	1225	1360	2008-10-31 17:54:40	8.195	2008	10	31	17	54	40
1589	1619	1225	1360	2008-10-31 18:54:40	8.17	2008	10	31	18	54	40
1589	1619	1225	1360	2008-10-31 19:54:40	8.145	2008	10	31	19	54	40
1589	1619	1225	1360	2008-10-31 20:54:40	8.145	2008	10	31	20	54	40
1589	1619	1225	1360	2008-10-31 21:54:40	8.095	2008	10	31	21	54	40
1589	1619	1225	1360	2008-10-31 22:54:40	8.095	2008	10	31	22	54	40
1589	1619	1225	1360	2008-10-31 23:54:40	8.095	2008	10	31	23	54	40
1589	1619	1225	1360	2008-11-01 00:54:40	8.145	2008	11	1	0	54	40
1589	1619	1225	1360	2008-11-01 01:54:40	8.195	2008	11	1	1	54	40
1589	1619	1225	1360	2008-11-01 02:54:40	8.17	2008	11	1	2	54	40
1589	1619	1225	1360	2008-11-01 03:54:40	8.12	2008	11	1	3	54	40
1589	1619	1225	1360	2008-11-01 04:54:40	8.12	2008	11	1	4	54	40
1589	1619	1225	1360	2008-11-01 05:54:40	8.145	2008	11	1	5	54	40
1589	1619	1225	1360	2008-11-01 06:54:40	8.195	2008	11	1	6	54	40
1589	1619	1225	1360	2008-11-01 07:54:40	8.27	2008	11	1	7	54	40
1589	1619	1225	1360	2008-11-01 08:54:40	8.394	2008	11	1	8	54	40
1589	1619	1225	1360	2008-11-01 09:54:40	8.543	2008	11	1	9	54	40
1589	1619	1225	1360	2008-11-01 10:54:40	8.841	2008	11	1	10	54	40
1589	1619	1225	1360	2008-11-01 11:54:40	9.015	2008	11	1	11	54	40
1589	1619	1225	1360	2008-11-01 12:54:40	8.965	2008	11	1	12	54	40
1589	1619	1225	1360	2008-11-01 13:54:40	8.891	2008	11	1	13	54	40
1589	1619	1225	1360	2008-11-01 14:54:40	8.841	2008	11	1	14	54	40
1589	1619	1225	1360	2008-11-01 15:54:40	8.792	2008	11	1	15	54	40
1589	1619	1225	1360	2008-11-01 16:54:40	8.668	2008	11	1	16	54	40
1589	1619	1225	1360	2008-11-01 17:54:40	8.543	2008	11	1	17	54	40
1589	1619	1225	1360	2008-11-01 18:54:40	8.469	2008	11	1	18	54	40
1589	1619	1225	1360	2008-11-01 19:54:40	8.369	2008	11	1	19	54	40
1589	1619	1225	1360	2008-11-01 20:54:40	8.295	2008	11	1	20	54	40
1589	1619	1225	1360	2008-11-01 21:54:40	8.27	2008	11	1	21	54	40
1589	1619	1225	1360	2008-11-01 22:54:40	8.27	2008	11	1	22	54	40
1589	1619	1225	1360	2008-11-01 23:54:40	8.245	2008	11	1	23	54	40
1589	1619	1225	1360	2008-11-02 00:54:40	8.245	2008	11	2	0	54	40
1589	1619	1225	1360	2008-11-02 01:54:40	8.245	2008	11	2	1	54	40
1589	1619	1225	1360	2008-11-02 02:54:40	8.195	2008	11	2	2	54	40
1589	1619	1225	1360	2008-11-02 03:54:40	8.145	2008	11	2	3	54	40
1589	1619	1225	1360	2008-11-02 04:54:40	8.045	2008	11	2	4	54	40
1589	1619	1225	1360	2008-11-02 05:54:40	7.97	2008	11	2	5	54	40
1589	1619	1225	1360	2008-11-02 06:54:40	7.87	2008	11	2	6	54	40
1589	1619	1225	1360	2008-11-02 07:54:40	7.82	2008	11	2	7	54	40
1589	1619	1225	1360	2008-11-02 08:54:40	7.845	2008	11	2	8	54	40
1589	1619	1225	1360	2008-11-02 09:54:40	7.945	2008	11	2	9	54	40
1589	1619	1225	1360	2008-11-02 10:54:40	8.095	2008	11	2	10	54	40
1589	1619	1225	1360	2008-11-02 11:54:40	8.344	2008	11	2	11	54	40
1589	1619	1225	1360	2008-11-02 12:54:40	8.693	2008	11	2	12	54	40
1589	1619	1225	1360	2008-11-02 13:54:40	9.089	2008	11	2	13	54	40
1589	1619	1225	1360	2008-11-02 14:54:40	9.312	2008	11	2	14	54	40
1589	1619	1225	1360	2008-11-02 15:54:40	9.558	2008	11	2	15	54	40
1589	1619	1225	1360	2008-11-02 16:54:40	9.632	2008	11	2	16	54	40
1589	1619	1225	1360	2008-11-02 17:54:40	9.534	2008	11	2	17	54	40
1589	1619	1225	1360	2008-11-02 18:54:40	9.485	2008	11	2	18	54	40
1589	1619	1225	1360	2008-11-02 19:54:40	9.46	2008	11	2	19	54	40
1589	1619	1225	1360	2008-11-02 20:54:40	9.41	2008	11	2	20	54	40
1589	1619	1225	1360	2008-11-02 21:54:40	9.312	2008	11	2	21	54	40
1589	1619	1225	1360	2008-11-02 22:54:40	9.188	2008	11	2	22	54	40
1589	1619	1225	1360	2008-11-02 23:54:40	9.089	2008	11	2	23	54	40
1589	1619	1225	1360	2008-11-03 00:54:40	9.04	2008	11	3	0	54	40
1589	1619	1225	1360	2008-11-03 01:54:40	8.99	2008	11	3	1	54	40
1589	1619	1225	1360	2008-11-03 02:54:40	8.965	2008	11	3	2	54	40
1589	1619	1225	1360	2008-11-03 03:54:40	8.99	2008	11	3	3	54	40
1589	1619	1225	1360	2008-11-03 04:54:40	8.965	2008	11	3	4	54	40
1589	1619	1225	1360	2008-11-03 05:54:40	8.941	2008	11	3	5	54	40
1589	1619	1225	1360	2008-11-03 06:54:40	8.841	2008	11	3	6	54	40
1589	1619	1225	1360	2008-11-03 07:54:40	8.717	2008	11	3	7	54	40
1589	1619	1225	1360	2008-11-03 08:54:40	8.593	2008	11	3	8	54	40
1589	1619	1225	1360	2008-11-03 09:54:40	8.668	2008	11	3	9	54	40
1589	1619	1225	1360	2008-11-03 10:54:40	8.817	2008	11	3	10	54	40
1589	1619	1225	1360	2008-11-03 11:54:40	8.941	2008	11	3	11	54	40
1589	1619	1225	1360	2008-11-03 12:54:40	9.163	2008	11	3	12	54	40
1589	1619	1225	1360	2008-11-03 13:54:40	9.312	2008	11	3	13	54	40
1589	1619	1225	1360	2008-11-03 14:54:40	9.509	2008	11	3	14	54	40
1589	1619	1225	1360	2008-11-03 15:54:40	9.706	2008	11	3	15	54	40
1589	1619	1225	1360	2008-11-03 16:54:40	9.657	2008	11	3	16	54	40
1589	1619	1225	1360	2008-11-03 17:54:40	9.46	2008	11	3	17	54	40
1589	1619	1225	1360	2008-11-03 18:54:40	9.213	2008	11	3	18	54	40
1589	1619	1225	1360	2008-11-03 19:54:40	8.891	2008	11	3	19	54	40
1589	1619	1225	1360	2008-11-03 20:54:40	8.568	2008	11	3	20	54	40
1589	1619	1225	1360	2008-11-03 21:54:40	8.295	2008	11	3	21	54	40
1589	1619	1225	1360	2008-11-03 22:54:40	8.17	2008	11	3	22	54	40
1589	1619	1225	1360	2008-11-03 23:54:40	8.07	2008	11	3	23	54	40
1589	1619	1225	1360	2008-11-04 00:54:40	7.895	2008	11	4	0	54	40
1589	1619	1225	1360	2008-11-04 01:54:40	7.745	2008	11	4	1	54	40
1589	1619	1225	1360	2008-11-04 02:54:40	7.569	2008	11	4	2	54	40
1589	1619	1225	1360	2008-11-04 03:54:40	7.469	2008	11	4	3	54	40
1589	1619	1225	1360	2008-11-04 04:54:40	7.393	2008	11	4	4	54	40
1589	1619	1225	1360	2008-11-04 05:54:40	7.318	2008	11	4	5	54	40
1589	1619	1225	1360	2008-11-04 06:54:40	7.242	2008	11	4	6	54	40
1589	1619	1225	1360	2008-11-04 07:54:40	7.217	2008	11	4	7	54	40
1589	1619	1225	1360	2008-11-04 08:54:40	7.217	2008	11	4	8	54	40
1589	1619	1225	1360	2008-11-04 09:54:40	7.318	2008	11	4	9	54	40
1589	1619	1225	1360	2008-11-04 10:54:40	7.619	2008	11	4	10	54	40
1589	1619	1225	1360	2008-11-04 11:54:40	8.07	2008	11	4	11	54	40
1589	1619	1225	1360	2008-11-04 12:54:40	8.444	2008	11	4	12	54	40
1589	1619	1225	1360	2008-11-04 13:54:40	8.717	2008	11	4	13	54	40
1589	1619	1225	1360	2008-11-04 14:54:40	8.891	2008	11	4	14	54	40
1589	1619	1225	1360	2008-11-04 15:54:40	9.04	2008	11	4	15	54	40
1589	1619	1225	1360	2008-11-04 16:54:40	9.163	2008	11	4	16	54	40
1589	1619	1225	1360	2008-11-04 17:54:40	9.188	2008	11	4	17	54	40
1589	1619	1225	1360	2008-11-04 18:54:40	9.114	2008	11	4	18	54	40
1589	1619	1225	1360	2008-11-04 19:54:40	9.064	2008	11	4	19	54	40
1589	1619	1225	1360	2008-11-04 20:54:40	8.99	2008	11	4	20	54	40
1589	1619	1225	1360	2008-11-04 21:54:40	8.965	2008	11	4	21	54	40
1589	1619	1225	1360	2008-11-04 22:54:40	8.965	2008	11	4	22	54	40
1589	1619	1225	1360	2008-11-04 23:54:40	8.965	2008	11	4	23	54	40
1589	1619	1225	1360	2008-11-05 00:54:40	8.965	2008	11	5	0	54	40
1589	1619	1225	1360	2008-11-05 01:54:40	8.965	2008	11	5	1	54	40
1589	1619	1225	1360	2008-11-05 02:54:40	8.941	2008	11	5	2	54	40
1589	1619	1225	1360	2008-11-05 03:54:40	8.916	2008	11	5	3	54	40
1589	1619	1225	1360	2008-11-05 04:54:40	8.891	2008	11	5	4	54	40
1589	1619	1225	1360	2008-11-05 05:54:40	8.841	2008	11	5	5	54	40
1589	1619	1225	1360	2008-11-05 06:54:40	8.742	2008	11	5	6	54	40
1589	1619	1225	1360	2008-11-05 07:54:40	8.693	2008	11	5	7	54	40
1589	1619	1225	1360	2008-11-05 08:54:40	8.643	2008	11	5	8	54	40
